7	9	227,213,180	224,208,176	1.00	0.94
8	9	193,175,163	176,160,160	1.00	0.36
9	9	198,164,138	224,208,176	1.00	0.27
10	9	189,128,92	160,80,64	1.00	0.29
11	9	188,118,77	192,96,64	1.00	0.36
12	9	169,136,124	176,160,160	1.00	0.23
13	9	151,120,119	160,128,144	1.00	0.25
14	9	150,89,75	160,80,64	1.00	0.36
15	9	154,100,88	160,80,64	1.00	0.28
16	9	172,138,129	160,128,144	1.00	0.29
17	9	188,170,160	160,128,144	1.00	0.37
18	9	191,175,164	160,128,144	1.00	0.27
19	9	191,175,164	112,96,112	1.00	0.26
20	9	255,255,255	240,240,240	1.00	1.00
21	9	255,255,255	240,240,240	1.00	1.00
22	9	155,135,137	160,128,144	1.00	0.40
23	9	149,128,134	160,128,144	1.00	0.43
24	9	155,135,137	160,128,144	1.00	0.40
25	9	149,128,134	160,128,144	1.00	0.43
26	9	155,135,137	160,128,144	1.00	0.40
27	9	149,128,134	160,128,144	1.00	0.43
28	9	155,135,137	160,128,144	1.00	0.40
29	9	149,128,134	160,128,144	1.00	0.43
30	9	155,135,137	160,128,144	1.00	0.40
31	9	149,128,134	160,128,144	1.00	0.43
32	9	155,135,137	160,128,144	1.00	0.40
33	9	149,128,134	160,128,144	1.00	0.43
34	9	155,135,137	160,128,144	1.00	0.40
35	9	149,128,134	160,128,144	1.00	0.43
36	9	155,136,137	160,128,144	1.00	0.40
37	9	255,255,255	240,240,240	1.00	1.00
38	9	205,173,155	240,240,240	1.00	0.22
39	9	189,128,92	160,80,64	1.00	0.29
40	9	188,118,77	192,96,64	1.00	0.36
41	9	192,123,78	192,96,64	1.00	0.35
42	9	152,91,76	160,80,64	1.00	0.38
43	9	150,89,75	160,80,64	1.00	0.36
44	9	154,100,88	160,80,64	1.00	0.28
45	9	180,150,146	160,128,144	1.00	0.25
46	9	255,255,255	240,240,240	1.00	1.00
47	9	150,134,144	160,128,144	1.00	0.34
48	9	127,121,161	96,112,208	1.00	0.25
49	9	150,134,144	160,128,144	1.00	0.34
50	9	127,121,161	96,112,208	1.00	0.25
51	9	150,134,144	160,128,144	1.00	0.34
52	9	127,121,161	96,112,208	1.00	0.25
53	9	150,134,144	160,128,144	1.00	0.34
54	9	127,121,161	96,112,208	1.00	0.25
55	9	150,134,144	160,128,144	1.00	0.34
56	9	127,121,161	96,112,208	1.00	0.25
57	9	150,134,144	160,128,144	1.00	0.34
58	9	127,121,161	96,112,208	1.00	0.25
59	9	150,134,144	160,128,144	1.00	0.34
60	9	127,121,161	96,112,208	1.00	0.25
61	9	150,134,144	160,128,144	1.00	0.34
62	9	255,255,255	240,240,240	1.00	1.00
63	9	255,255,255	240,240,240	1.00	1.00
0	10	178,174,180	224,208,176	1.00	0.34
1	10	226,213,180	224,208,176	1.00	0.94
2	10	178,174,180	224,208,176	1.00	0.34
3	10	227,213,180	224,208,176	1.00	0.94
4	10	178,173,180	224,208,176	1.00	0.32
5	10	227,213,180	224,208,176	1.00	0.94
6	10	178,173,180	224,208,176	1.00	0.32
7	10	199,167,142	224,208,176	1.00	0.30
8	10	189,128,92	160,80,64	1.00	0.29
9	10	188,118,77	192,96,64	1.00	0.36
10	10	188,131,100	192,96,64	1.00	0.27
11	10	167,137,129	160,128,144	1.00	0.21
12	10	130,116,142	112,96,112	1.00	0.29
13	10	134,122,147	160,128,144	1.00	0.42
14	10	152,122,124	160,128,144	1.00	0.40
15	10	152,102,94	160,80,64	1.00	0.27
16	10	150,89,75	160,80,64	1.00	0.36
17	10	154,100,88	160,80,64	1.00	0.28
18	10	162,131,126	160,128,144	1.00	0.30
19	10	191,175,164	112,96,112	1.00	0.26
20	10	255,255,255	240,240,240	1.00	1.00
21	10	255,255,255	240,240,240	1.00	1.00
22	10	183,168,168	160,128,144	1.00	0.27
23	10	255,255,255	240,240,240	1.00	1.00
24	10	183,168,168	160,128,144	1.00	0.27
25	10	255,255,255	240,240,240	1.00	1.00
26	10	183,168,168	160,128,144	1.00	0.27
27	10	255,255,255	240,240,240	1.00	1.00
28	10	183,168,168	160,128,144	1.00	0.27
29	10	255,255,255	240,240,240	1.00	1.00
30	10	183,168,168	160,128,144	1.00	0.27
31	10	255,255,255	240,240,240	1.00	1.00
32	10	183,168,168	160,128,144	1.00	0.27
33	10	255,255,255	240,240,240	1.00	1.00
34	10	183,168,168	160,128,144	1.00	0.27
35	10	255,255,255	240,240,240	1.00	1.00
36	10	183,168,168	160,128,144	1.00	0.27
37	10	255,255,255	240,240,240	1.00	1.00
38	10	188,118,77	192,96,64	1.00	0.36
39	10	188,118,77	192,96,64	1.00	0.36
40	10	188,118,77	192,96,64	1.00	0.36
41	10	189,133,100	192,96,64	1.00	0.27
42	10	154,105,95	160,80,64	1.00	0.28
43	10	150,89,75	160,80,64	1.00	0.36
44	10	150,89,75	160,80,64	1.00	0.36
45	10	150,89,75	160,80,64	1.00	0.36
46	10	255,255,255	240,240,240	1.00	1.00
47	10	171,163,180	240,240,240	1.00	0.23
48	10	255,255,255	240,240,240	1.00	1.00
49	10	171,163,180	240,240,240	1.00	0.23
50	10	255,255,255	240,240,240	1.00	1.00
51	10	171,163,180	240,240,240	1.00	0.23
52	10	255,255,255	240,240,240	1.00	1.00
53	10	171,163,180	240,240,240	1.00	0.23
54	10	255,255,255	240,240,240	1.00	1.00
55	10	171,163,180	240,240,240	1.00	0.23
56	10	255,255,255	240,240,240	1.00	1.00
57	10	171,163,180	240,240,240	1.00	0.23
58	10	255,255,255	240,240,240	1.00	1.00
59	10	171,163,180	240,240,240	1.00	0.23
60	10	255,255,255	240,240,240	1.00	1.00
61	10	171,163,180	240,240,240	1.00	0.23
62	10	255,255,255	240,240,240	1.00	1.00
63	10	255,255,255	240,240,240	1.00	1.00
0	11	219,206,178	224,208,176	1.00	0.72
1	11	220,207,178	224,208,176	1.00	0.72
2	11	219,206,178	224,208,176	1.00	0.72
3	11	210,194,171	224,208,176	1.00	0.66
4	11	210,194,171	224,208,176	1.00	0.66
5	11	210,194,171	224,208,176	1.00	0.66
6	11	210,194,171	224,208,176	1.00	0.66
7	11	195,142,105	160,80,64	1.00	0.26
8	11	188,131,100	192,96,64	1.00	0.27
9	11	167,137,129	160,128,144	1.00	0.21
10	11	129,115,141	112,96,112	1.00	0.29
11	11	105,109,176	96,112,208	1.00	0.47
12	11	137,134,172	96,112,208	1.00	0.40
13	11	132,129,170	96,112,208	1.00	0.43
14	11	110,119,186	96,112,208	1.00	0.72
15	11	134,122,148	160,128,144	1.00	0.41
16	11	152,122,124	160,128,144	1.00	0.40
17	11	152,102,94	160,80,64	1.00	0.27
18	11	166,119,102	160,80,64	1.00	0.21
19	11	214,200,174	224,208,176	1.00	0.73
20	11	255,255,255	240,240,240	1.00	1.00
21	11	255,255,255	240,240,240	1.00	1.00
22	11	202,189,180	240,240,240	1.00	0.22
23	11	255,255,255	240,240,240	1.00	1.00
24	11	202,189,180	240,240,240	1.00	0.22
25	11	255,255,255	240,240,240	1.00	1.00
26	11	202,189,180	240,240,240	1.00	0.22
27	11	255,255,255	240,240,240	1.00	1.00
28	11	202,189,180	240,240,240	1.00	0.22
29	11	255,255,255	240,240,240	1.00	1.00
30	11	202,189,180	240,240,240	1.00	0.22
31	11	255,255,255	240,240,240	1.00	1.00
32	11	202,189,180	240,240,240	1.00	0.22
33	11	255,255,255	240,240,240	1.00	1.00
34	11	202,189,180	240,240,240	1.00	0.22
35	11	255,255,255	240,240,240	1.00	1.00
36	11	202,189,180	240,240,240	1.00	0.22
37	11	255,255,255	240,240,240	1.00	1.00
38	11	188,118,77	192,96,64	1.00	0.36
39	11	188,131,100	192,96,64	1.00	0.27
40	11	167,137,129	160,128,144	1.00	0.21
41	11	130,116,142	112,96,112	1.00	0.29
42	11	134,122,147	160,128,144	1.00	0.42
43	11	152,122,124	160,128,144	1.00	0.40
44	11	152,102,94	160,80,64	1.00	0.27
45	11	150,89,75	160,80,64	1.00	0.36
46	11	255,255,255	240,240,240	1.00	1.00
47	11	202,189,180	240,240,240	1.00	0.22
48	11	255,255,255	240,240,240	1.00	1.00
49	11	202,189,180	240,240,240	1.00	0.22
50	11	255,255,255	240,240,240	1.00	1.00
51	11	202,189,180	240,240,240	1.00	0.22
52	11	255,255,255	240,240,240	1.00	1.00
53	11	202,189,180	240,240,240	1.00	0.22
54	11	255,255,255	240,240,240	1.00	1.00
55	11	202,189,180	240,240,240	1.00	0.22
56	11	255,255,255	240,240,240	1.00	1.00
57	11	202,189,180	240,240,240	1.00	0.22
58	11	255,255,255	240,240,240	1.00	1.00
59	11	202,189,180	240,240,240	1.00	0.22
60	11	255,255,255	240,240,240	1.00	1.00
61	11	202,189,180	240,240,240	1.00	0.22
62	11	255,255,255	240,240,240	1.00	1.00
63	11	255,255,255	240,240,240	1.00	1.00
0	12	191,175,164	160,128,144	1.00	0.27
1	12	191,175,164	112,96,112	1.00	0.26
2	12	188,173,163	112,96,112	1.00	0.28
3	12	192,175,163	224,208,176	1.00	0.37
4	12	192,175,162	224,208,176	1.00	0.37
5	12	192,175,163	224,208,176	1.00	0.37
6	12	192,175,162	224,208,176	1.00	0.37
7	12	171,147,141	160,128,144	1.00	0.30
8	12	145,126,132	160,128,144	1.00	0.36
9	12	152,133,136	160,128,144	1.00	0.38
10	12	163,145,146	176,160,160	1.00	0.35
11	12	164,147,149	176,160,160	1.00	0.38
12	12	165,147,147	176,160,160	1.00	0.36
13	12	164,146,146	176,160,160	1.00	0.35
14	12	164,147,149	176,160,160	1.00	0.38
15	12	164,147,149	176,160,160	1.00	0.38
16	12	156,137,139	160,128,144	1.00	0.41
17	12	146,126,132	160,128,144	1.00	0.42
18	12	168,146,140	160,128,144	1.00	0.30
19	12	227,214,180	224,208,176	1.00	0.96
20	12	255,255,255	240,240,240	1.00	1.00
21	12	255,255,255	240,240,240	1.00	1.00
22	12	194,179,170	176,160,160	1.00	0.26
23	12	255,255,255	240,240,240	1.00	1.00
24	12	194,179,170	176,160,160	1.00	0.26
25	12	255,255,255	240,240,240	1.00	1.00
26	12	194,179,170	176,160,160	1.00	0.26
27	12	255,255,255	240,240,240	1.00	1.00
28	12	194,179,170	176,160,160	1.00	0.26
29	12	255,255,255	240,240,240	1.00	1.00
30	12	194,179,170	176,160,160	1.00	0.26
31	12	255,255,255	240,240,240	1.00	1.00
32	12	194,179,170	176,160,160	1.00	0.26
33	12	255,255,255	240,240,240	1.00	1.00
34	12	194,179,170	176,160,160	1.00	0.26
35	12	255,255,255	240,240,240	1.00	1.00
36	12	194,179,170	176,160,160	1.00	0.26
37	12	255,255,255	240,240,240	1.00	1.00
38	12	167,137,129	160,128,144	1.00	0.21
39	12	129,115,141	112,96,112	1.00	0.29
40	12	105,109,176	96,112,208	1.00	0.47
41	12	137,134,172	96,112,208	1.00	0.40
42	12	132,129,170	96,112,208	1.00	0.43
43	12	110,119,186	96,112,208	1.00	0.72
44	12	134,122,148	160,128,144	1.00	0.41
45	12	152,122,124	160,128,144	1.00	0.40
46	12	255,255,255	240,240,240	1.00	1.00
47	12	194,179,170	176,160,160	1.00	0.26
48	12	255,255,255	240,240,240	1.00	1.00
49	12	194,179,170	176,160,160	1.00	0.26
50	12	255,255,255	240,240,240	1.00	1.00
51	12	194,179,170	176,160,160	1.00	0.26
52	12	255,255,255	240,240,240	1.00	1.00
53	12	194,179,170	176,160,160	1.00	0.26
54	12	255,255,255	240,240,240	1.00	1.00
55	12	194,179,170	176,160,160	1.00	0.26
56	12	255,255,255	240,240,240	1.00	1.00
57	12	194,179,170	176,160,160	1.00	0.26
58	12	255,255,255	240,240,240	1.00	1.00
59	12	194,179,170	176,160,160	1.00	0.26
60	12	255,255,255	240,240,240	1.00	1.00
61	12	194,179,170	176,160,160	1.00	0.26
62	12	255,255,255	240,240,240	1.00	1.00
63	12	255,255,255	240,240,240	1.00	1.00
0	13	191,175,164	160,128,144	1.00	0.27
1	13	191,175,164	112,96,112	1.00	0.26
2	13	189,173,163	112,96,112	1.00	0.28
3	13	172,154,153	160,128,144	1.00	0.29
4	13	192,175,162	224,208,176	1.00	0.37
5	13	192,175,163	224,208,176	1.00	0.37
6	13	192,175,162	224,208,176	1.00	0.37
7	13	192,175,163	224,208,176	1.00	0.37
8	13	150,134,144	160,128,144	1.00	0.34
9	13	127,121,161	96,112,208	1.00	0.25
10	13	127,121,161	96,112,208	1.00	0.25
11	13	150,134,144	160,128,144	1.00	0.34
12	13	127,121,161	96,112,208	1.00	0.25
13	13	127,121,161	96,112,208	1.00	0.25
14	13	150,134,144	160,128,144	1.00	0.34
15	13	127,121,161	96,112,208	1.00	0.25
16	13	127,121,161	96,112,208	1.00	0.25
17	13	150,134,144	160,128,144	1.00	0.34
18	13	227,213,180	224,208,176	1.00	0.95
19	13	226,213,180	224,208,176	1.00	0.94
20	13	255,255,255	240,240,240	1.00	1.00
21	13	255,255,255	240,240,240	1.00	1.00
22	13	206,193,186	240,240,240	1.00	0.27
23	13	255,255,255	240,240,240	1.00	1.00
24	13	206,193,186	240,240,240	1.00	0.27
25	13	255,255,255	240,240,240	1.00	1.00
26	13	206,193,186	240,240,240	1.00	0.27
27	13	255,255,255	240,240,240	1.00	1.00
28	13	206,193,186	240,240,240	1.00	0.27
29	13	255,255,255	240,240,240	1.00	1.00
30	13	206,193,186	240,240,240	1.00	0.27
31	13	255,255,255	240,240,240	1.00	1.00
32	13	206,193,186	240,240,240	1.00	0.27
33	13	255,255,255	240,240,240	1.00	1.00
34	13	206,193,186	240,240,240	1.00	0.27
35	13	255,255,255	240,240,240	1.00	1.00
36	13	206,193,186	240,240,240	1.00	0.27
37	13	255,255,255	240,240,240	1.00	1.00
38	13	152,133,136	160,128,144	1.00	0.38
39	13	163,145,146	176,160,160	1.00	0.35
40	13	164,147,149	176,160,160	1.00	0.38
41	13	165,147,147	176,160,160	1.00	0.36
42	13	164,146,146	176,160,160	1.00	0.35
43	13	164,147,149	176,160,160	1.00	0.38
44	13	164,147,149	176,160,160	1.00	0.38
45	13	156,137,139	160,128,144	1.00	0.41
46	13	255,255,255	240,240,240	1.00	1.00
47	13	186,185,201	240,240,240	1.00	0.27
48	13	255,255,255	240,240,240	1.00	1.00
49	13	186,185,201	240,240,240	1.00	0.27
50	13	255,255,255	240,240,240	1.00	1.00
51	13	186,185,201	240,240,240	1.00	0.27
52	13	255,255,255	240,240,240	1.00	1.00
53	13	186,185,201	240,240,240	1.00	0.27
54	13	255,255,255	240,240,240	1.00	1.00
55	13	186,185,201	240,240,240	1.00	0.27
56	13	255,255,255	240,240,240	1.00	1.00
57	13	186,185,201	240,240,240	1.00	0.27
58	13	255,255,255	240,240,240	1.00	1.00
59	13	186,185,201	240,240,240	1.00	0.27
60	13	255,255,255	240,240,240	1.00	1.00
61	13	186,185,201	240,240,240	1.00	0.27
62	13	255,255,255	240,240,240	1.00	1.00
63	13	255,255,255	240,240,240	1.00	1.00
0	14	211,196,172	224,208,176	1.00	0.69
1	14	214,200,174	224,208,176	1.00	0.73
2	14	212,197,173	224,208,176	1.00	0.70
3	14	166,153,163	176,160,160	1.00	0.37
4	14	226,213,180	224,208,176	1.00	0.93
5	14	227,214,180	224,208,176	1.00	0.96
6	14	226,213,180	224,208,176	1.00	0.93
7	14	227,213,180	224,208,176	1.00	0.94
8	14	164,154,163	224,208,176	1.00	0.28
9	14	158,134,142	160,128,144	1.00	0.72
10	14	157,133,141	160,128,144	1.00	0.75
11	14	148,135,154	160,128,144	1.00	0.35
12	14	149,120,121	160,128,144	1.00	0.29
13	14	151,119,119	160,128,144	1.00	0.29
14	14	148,135,154	160,128,144	1.00	0.35
15	14	157,133,141	160,128,144	1.00	0.75
16	14	156,133,140	160,128,144	1.00	0.71
17	14	164,154,163	224,208,176	1.00	0.28
18	14	226,213,180	224,208,176	1.00	0.93
19	14	227,213,180	224,208,176	1.00	0.94
20	14	255,255,255	240,240,240	1.00	1.00
21	14	255,255,255	240,240,240	1.00	1.00
22	14	255,255,255	240,240,240	1.00	1.00
23	14	255,255,255	240,240,240	1.00	1.00
24	14	255,255,255	240,240,240	1.00	1.00
25	14	255,255,255	240,240,240	1.00	1.00
26	14	255,255,255	240,240,240	1.00	1.00
27	14	255,255,255	240,240,240	1.00	1.00
28	14	255,255,255	240,240,240	1.00	1.00
29	14	255,255,255	240,240,240	1.00	1.00
30	14	255,255,255	240,240,240	1.00	1.00
31	14	255,255,255	240,240,240	1.00	1.00
32	14	255,255,255	240,240,240	1.00	1.00
33	14	255,255,255	240,240,240	1.00	1.00
34	14	255,255,255	240,240,240	1.00	1.00
35	14	255,255,255	240,240,240	1.00	1.00
36	14	255,255,255	240,240,240	1.00	1.00
37	14	255,255,255	240,240,240	1.00	1.00
38	14	255,255,255	240,240,240	1.00	1.00
39	14	255,255,255	240,240,240	1.00	1.00
40	14	255,255,255	240,240,240	1.00	1.00
41	14	255,255,255	240,240,240	1.00	1.00
42	14	255,255,255	240,240,240	1.00	1.00
43	14	255,255,255	240,240,240	1.00	1.00
44	14	255,255,255	240,240,240	1.00	1.00
45	14	255,255,255	240,240,240	1.00	1.00
46	14	255,255,255	240,240,240	1.00	1.00
47	14	255,255,255	240,240,240	1.00	1.00
48	14	255,255,255	240,240,240	1.00	1.00
49	14	255,255,255	240,240,240	1.00	1.00
50	14	255,255,255	240,240,240	1.00	1.00
51	14	255,255,255	240,240,240	1.00	1.00
52	14	255,255,255	240,240,240	1.00	1.00
53	14	255,255,255	240,240,240	1.00	1.00
54	14	255,255,255	240,240,240	1.00	1.00
55	14	255,255,255	240,240,240	1.00	1.00
56	14	255,255,255	240,240,240	1.00	1.00
57	14	255,255,255	240,240,240	1.00	1.00
58	14	255,255,255	240,240,240	1.00	1.00
59	14	255,255,255	240,240,240	1.00	1.00
60	14	255,255,255	240,240,240	1.00	1.00
61	14	255,255,255	240,240,240	1.00	1.00
62	14	255,255,255	240,240,240	1.00	1.00
63	14	255,255,255	240,240,240	1.00	1.00
0	15	255,255,255	240,240,240	1.00	1.00
1	15	255,255,255	240,240,240	1.00	1.00
2	15	255,255,255	240,240,240	1.00	1.00
3	15	255,255,255	240,240,240	1.00	1.00
4	15	255,255,255	240,240,240	1.00	1.00
5	15	255,255,255	240,240,240	1.00	1.00
6	15	255,255,255	240,240,240	1.00	1.00
7	15	255,255,255	240,240,240	1.00	1.00
8	15	255,255,255	240,240,240	1.00	1.00
9	15	255,255,255	240,240,240	1.00	1.00
10	15	255,255,255	240,240,240	1.00	1.00
11	15	255,255,255	240,240,240	1.00	1.00
12	15	255,255,255	240,240,240	1.00	1.00
13	15	255,255,255	240,240,240	1.00	1.00
14	15	255,255,255	240,240,240	1.00	1.00
15	15	255,255,255	240,240,240	1.00	1.00
16	15	255,255,255	240,240,240	1.00	1.00
17	15	255,255,255	240,240,240	1.00	1.00
18	15	255,255,255	240,240,240	1.00	1.00
19	15	255,255,255	240,240,240	1.00	1.00
20	15	255,255,255	240,240,240	1.00	1.00
21	15	255,255,255	240,240,240	1.00	1.00
22	15	255,255,255	240,240,240	1.00	1.00
23	15	255,255,255	240,240,240	1.00	1.00
24	15	255,255,255	240,240,240	1.00	1.00
25	15	255,255,255	240,240,240	1.00	1.00
26	15	255,255,255	240,240,240	1.00	1.00
27	15	255,255,255	240,240,240	1.00	1.00
28	15	255,255,255	240,240,240	1.00	1.00
29	15	255,255,255	240,240,240	1.00	1.00
30	15	255,255,255	240,240,240	1.00	1.00
31	15	255,255,255	240,240,240	1.00	1.00
32	15	255,255,255	240,240,240	1.00	1.00
33	15	255,255,255	240,240,240	1.00	1.00
34	15	255,255,255	240,240,240	1.00	1.00
35	15	255,255,255	240,240,240	1.00	1.00
36	15	255,255,255	240,240,240	1.00	1.00
37	15	235,230,228	240,240,240	1.00	0.72
38	15	229,223,224	240,240,240	1.00	0.72
39	15	236,231,229	240,240,240	1.00	0.72
40	15	192,179,181	240,240,240	1.00	0.34
41	15	229,222,224	240,240,240	1.00	0.72
42	15	255,255,255	240,240,240	1.00	1.00
43	15	255,255,255	240,240,240	1.00	1.00
44	15	255,255,255	240,240,240	1.00	1.00
45	15	255,255,255	240,240,240	1.00	1.00
46	15	255,255,255	240,240,240	1.00	1.00
47	15	255,255,255	240,240,240	1.00	1.00
48	15	255,255,255	240,240,240	1.00	1.00
49	15	255,255,255	240,240,240	1.00	1.00
50	15	255,255,255	240,240,240	1.00	1.00
51	15	255,255,255	240,240,240	1.00	1.00
52	15	255,255,255	240,240,240	1.00	1.00
53	15	255,255,255	240,240,240	1.00	1.00
54	15	255,255,255	240,240,240	1.00	1.00
55	15	255,255,255	240,240,240	1.00	1.00
56	15	255,255,255	240,240,240	1.00	1.00
57	15	255,255,255	240,240,240	1.00	1.00
58	15	255,255,255	240,240,240	1.00	1.00
59	15	255,255,255	240,240,240	1.00	1.00
60	15	255,255,255	240,240,240	1.00	1.00
61	15	255,255,255	240,240,240	1.00	1.00
62	15	255,255,255	240,240,240	1.00	1.00
63	15	255,255,255	240,240,240	1.00	1.00
0	16	209,192,170	224,208,176	1.00	0.69
1	16	220,206,176	224,208,176	1.00	0.86
2	16	224,210,178	224,208,176	1.00	0.92
3	16	224,210,178	224,208,176	1.00	0.92
4	16	224,210,178	224,208,176	1.00	0.92
5	16	224,210,178	224,208,176	1.00	0.92
6	16	224,210,178	224,208,176	1.00	0.92
7	16	224,210,178	224,208,176	1.00	0.92
8	16	223,209,178	224,208,176	1.00	0.89
9	16	218,204,175	224,208,176	1.00	0.88
10	16	189,172,159	224,208,176	1.00	0.46
11	16	227,214,180	224,208,176	1.00	0.96
12	16	226,213,180	224,208,176	1.00	0.93
13	16	255,255,255	240,240,240	1.00	1.00
14	16	137,120,127	160,128,144	1.00	0.31
15	16	127,112,121	64,48,80	1.00	0.38
16	16	126,110,120	64,48,80	1.00	0.38
17	16	255,255,255	240,240,240	1.00	1.00
18	16	190,171,161	176,160,160	1.00	0.68
19	16	195,176,164	176,160,160	1.00	0.69
20	16	187,169,159	176,160,160	1.00	0.72
21	16	255,255,255	240,240,240	1.00	1.00
22	16	255,255,255	240,240,240	1.00	1.00
23	16	255,255,255	240,240,240	1.00	1.00
24	16	255,255,255	240,240,240	1.00	1.00
25	16	255,255,255	240,240,240	1.00	1.00
26	16	255,255,255	240,240,240	1.00	1.00
27	16	255,255,255	240,240,240	1.00	1.00
28	16	255,255,255	240,240,240	1.00	1.00
29	16	255,255,255	240,240,240	1.00	1.00
30	16	255,255,255	240,240,240	1.00	1.00
31	16	255,255,255	240,240,240	1.00	1.00
32	16	255,255,255	240,240,240	1.00	1.00
33	16	255,255,255	240,240,240	1.00	1.00
34	16	255,255,255	240,240,240	1.00	1.00
35	16	252,251,251	240,240,240	1.00	0.96
36	16	185,170,170	240,240,240	1.00	0.23
37	16	139,119,129	112,96,112	1.00	0.46
38	16	147,125,133	160,128,144	1.00	0.61
39	16	138,119,129	112,96,112	1.00	0.46
40	16	145,122,132	160,128,144	1.00	0.65
41	16	148,126,134	160,128,144	1.00	0.62
42	16	174,158,163	160,128,144	1.00	0.37
43	16	251,250,250	240,240,240	1.00	0.96
44	16	255,255,255	240,240,240	1.00	1.00
45	16	255,255,255	240,240,240	1.00	1.00
46	16	255,255,255	240,240,240	1.00	1.00
47	16	255,255,255	240,240,240	1.00	1.00
48	16	255,255,255	240,240,240	1.00	1.00
49	16	255,255,255	240,240,240	1.00	1.00
50	16	255,255,255	240,240,240	1.00	1.00
51	16	255,255,255	240,240,240	1.00	1.00
52	16	255,255,255	240,240,240	1.00	1.00
53	16	255,255,255	240,240,240	1.00	1.00
54	16	255,255,255	240,240,240	1.00	1.00
55	16	255,255,255	240,240,240	1.00	1.00
56	16	255,255,255	240,240,240	1.00	1.00
57	16	255,255,255	240,240,240	1.00	1.00
58	16	255,255,255	240,240,240	1.00	1.00
59	16	255,255,255	240,240,240	1.00	1.00
60	16	255,255,255	240,240,240	1.00	1.00
61	16	255,255,255	240,240,240	1.00	1.00
62	16	255,255,255	240,240,240	1.00	1.00
63	16	255,255,255	240,240,240	1.00	1.00
0	17	211,195,171	224,208,176	1.00	0.71
1	17	223,209,178	224,208,176	1.00	0.90
2	17	227,214,180	224,208,176	1.00	0.96
3	17	227,214,180	224,208,176	1.00	0.96
4	17	226,213,180	224,208,176	1.00	0.93
5	17	227,214,180	224,208,176	1.00	0.96
6	17	226,213,180	224,208,176	1.00	0.93
7	17	227,213,180	224,208,176	1.00	0.94
8	17	227,214,180	224,208,176	1.00	0.96
9	17	222,208,177	224,208,176	1.00	0.92
10	17	190,174,160	224,208,176	1.00	0.48
11	17	226,213,180	224,208,176	1.00	0.94
12	17	227,213,180	224,208,176	1.00	0.95
13	17	255,255,255	240,240,240	1.00	1.00
14	17	112,98,111	64,48,80	1.00	0.45
15	17	105,91,106	64,48,80	1.00	0.50
16	17	105,91,106	64,48,80	1.00	0.50
17	17	255,255,255	240,240,240	1.00	1.00
18	17	187,168,159	176,160,160	1.00	0.68
19	17	157,133,141	160,128,144	1.00	0.75
20	17	187,168,159	176,160,160	1.00	0.68
21	17	255,255,255	240,240,240	1.00	1.00
22	17	255,255,255	240,240,240	1.00	1.00
23	17	255,255,255	240,240,240	1.00	1.00
24	17	255,255,255	240,240,240	1.00	1.00
25	17	255,255,255	240,240,240	1.00	1.00
26	17	255,255,255	240,240,240	1.00	1.00
27	17	255,255,255	240,240,240	1.00	1.00
28	17	255,255,255	240,240,240	1.00	1.00
29	17	255,255,255	240,240,240	1.00	1.00
30	17	255,255,255	240,240,240	1.00	1.00
31	17	255,255,255	240,240,240	1.00	1.00
32	17	255,255,255	240,240,240	1.00	1.00
33	17	255,255,255	240,240,240	1.00	1.00
34	17	236,230,228	240,240,240	1.00	0.72
35	17	193,176,174	160,128,144	1.00	0.43
36	17	148,126,135	160,128,144	1.00	0.63
37	17	255,255,255	240,240,240	1.00	1.00
38	17	255,255,255	240,240,240	1.00	1.00
39	17	255,255,255	240,240,240	1.00	1.00
40	17	255,255,255	240,240,240	1.00	1.00
41	17	255,255,255	240,240,240	1.00	1.00
42	17	158,134,141	160,128,144	1.00	0.88
43	17	177,159,164	160,128,144	1.00	0.59
44	17	227,220,223	240,240,240	1.00	0.72
45	17	255,255,255	240,240,240	1.00	1.00
46	17	255,255,255	240,240,240	1.00	1.00
47	17	255,255,255	240,240,240	1.00	1.00
48	17	255,255,255	240,240,240	1.00	1.00
49	17	255,255,255	240,240,240	1.00	1.00
50	17	255,255,255	240,240,240	1.00	1.00
51	17	255,255,255	240,240,240	1.00	1.00
52	17	255,255,255	240,240,240	1.00	1.00
53	17	255,255,255	240,240,240	1.00	1.00
54	17	255,255,255	240,240,240	1.00	1.00
55	17	255,255,255	240,240,240	1.00	1.00
56	17	255,255,255	240,240,240	1.00	1.00
57	17	255,255,255	240,240,240	1.00	1.00
58	17	255,255,255	240,240,240	1.00	1.00
59	17	255,255,255	240,240,240	1.00	1.00
60	17	255,255,255	240,240,240	1.00	1.00
61	17	255,255,255	240,240,240	1.00	1.00
62	17	255,255,255	240,240,240	1.00	1.00
63	17	255,255,255	240,240,240	1.00	1.00
0	18	211,195,171	224,208,176	1.00	0.71
1	18	223,209,178	224,208,176	1.00	0.90
2	18	226,213,180	224,208,176	1.00	0.94
3	18	226,213,180	224,208,176	1.00	0.94
4	18	227,213,180	224,208,176	1.00	0.95
5	18	226,213,180	224,208,176	1.00	0.94
6	18	227,213,180	224,208,176	1.00	0.95
7	18	227,213,180	224,208,176	1.00	0.94
8	18	227,214,180	224,208,176	1.00	0.95
9	18	222,209,177	224,208,176	1.00	0.94
10	18	190,174,160	224,208,176	1.00	0.48
11	18	229,216,183	224,208,176	1.00	0.85
12	18	228,216,182	224,208,176	1.00	0.87
13	18	255,255,255	240,240,240	1.00	1.00
